latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
36.83826,31.65708,367,0.62,0.54,2021-07-31,0025,N,VIIRS,h,2,337.23,162.54,N,0
36.7518,32.00128,367,0.33,0.55,2021-07-31,0025,N,VIIRS,h,2,308.76,5.97,N,0
36.75105,32.00421,322.87,0.33,0.55,2021-07-31,0025,N,VIIRS,n,2,302.4,5.97,N,0
36.75028,32.00725,321.16,0.33,0.55,2021-07-31,0025,N,VIIRS,n,2,301.23,2.72,N,0
36.74949,32.01036,331.71,0.33,0.55,2021-07-31,0025,N,VIIRS,n,2,301.47,2.72,N,0
36.84143,31.64437,311.71,0.62,0.54,2021-07-31,0025,N,VIIRS,n,2,300.11,7.82,N,0
36.83662,31.66365,313.06,0.62,0.54,2021-07-31,0025,N,VIIRS,n,2,300.29,5.24,N,0
36.75254,31.99832,315.07,0.33,0.55,2021-07-31,0025,N,VIIRS,n,2,299.35,7.09,N,0
36.74874,32.01335,315.91,0.33,0.55,2021-07-31,0025,N,VIIRS,n,2,300.15,2.59,N,0
36.74799,32.01631,315.87,0.33,0.55,2021-07-31,0025,N,VIIRS,n,2,299.85,2.59,N,0
36.74721,32.01939,311.61,0.33,0.55,2021-07-31,0025,N,VIIRS,n,2,298.57,1.85,N,0
36.74637,32.0227,309.22,0.33,0.55,2021-07-31,0025,N,VIIRS,n,2,297.89,1.85,N,0
36.74541,32.02649,310.69,0.33,0.55,2021-07-31,0025,N,VIIRS,n,2,297.66,1.63,N,0
36.74427,32.03099,307.63,0.33,0.55,2021-07-31,0025,N,VIIRS,n,2,297.1,1.63,N,0
36.73577,32.06454,316.81,0.33,0.55,2021-07-31,0025,N,VIIRS,n,2,296.55,1.97,N,0
36.83472,31.65019,349.95,0.62,0.54,2021-07-31,0025,N,VIIRS,n,2,302.03,18.77,N,0
36.83313,31.65651,343.27,0.62,0.54,2021-07-31,0025,N,VIIRS,n,2,301.09,18.77,N,0
36.74761,31.99654,367,0.33,0.55,2021-07-31,0025,N,VIIRS,h,2,303.99,9.81,N,0
36.74694,31.9992,367,0.33,0.55,2021-07-31,0025,N,VIIRS,h,2,310.2,9.81,N,0
36.74625,32.00191,336.14,0.33,0.55,2021-07-31,0025,N,VIIRS,n,2,303.76,5.09,N,0
36.74555,32.00465,337.49,0.33,0.55,2021-07-31,0025,N,VIIRS,n,2,302.78,5.09,N,0
36.74476,32.00777,324.32,0.33,0.55,2021-07-31,0025,N,VIIRS,n,2,299.46,2.59,N,0
36.73047,32.06413,336.03,0.33,0.55,2021-07-31,0025,N,VIIRS,n,2,298.29,3.51,N,0
36.7298,32.06675,348.36,0.33,0.55,2021-07-31,0025,N,VIIRS,n,2,299.23,3.78,N,0
36.74396,32.01094,314.24,0.33,0.55,2021-07-31,0025,N,VIIRS,n,2,297.76,2.59,N,0
36.73447,32.04837,311.91,0.33,0.55,2021-07-31,0025,N,VIIRS,n,2,298.79,1.35,N,0
36.73116,32.06142,308.19,0.33,0.55,2021-07-31,0025,N,VIIRS,n,2,297.58,3.51,N,0
36.72918,32.06921,316.32,0.33,0.55,2021-07-31,0025,N,VIIRS,n,2,297.66,3.78,N,0
36.74437,31.98811,325.94,0.33,0.55,2021-07-31,0025,N,VIIRS,n,2,298.94,13.33,N,0
36.74375,31.99053,367,0.33,0.55,2021-07-31,0025,N,VIIRS,h,2,310.1,13.33,N,0
36.74314,31.99296,367,0.33,0.55,2021-07-31,0025,N,VIIRS,h,2,306.6,9.81,N,0
36.74253,31.99534,347.37,0.33,0.55,2021-07-31,0025,N,VIIRS,n,2,306.42,9.81,N,0
36.74189,31.99788,340.16,0.33,0.55,2021-07-31,0025,N,VIIRS,n,2,300.52,5.09,N,0
36.83585,31.62459,317.36,0.62,0.54,2021-07-31,0025,N,VIIRS,n,2,301.39,5.64,N,0
36.73055,32.04256,316.23,0.33,0.55,2021-07-31,0025,N,VIIRS,n,2,297.34,1.35,N,0
36.72917,32.04799,315.7,0.33,0.55,2021-07-31,0025,N,VIIRS,n,2,297.64,1.35,N,0
36.73996,31.98427,335.07,0.33,0.55,2021-07-31,0025,N,VIIRS,n,2,299.78,23.15,N,0
36.73923,31.98714,367,0.33,0.55,2021-07-31,0025,N,VIIRS,h,2,315.12,23.15,N,0
36.7386,31.98963,341.9,0.33,0.55,2021-07-31,0025,N,VIIRS,n,2,306.28,12,N,0
36.73798,31.99208,345.14,0.33,0.55,2021-07-31,0025,N,VIIRS,n,2,306.27,12,N,0
36.73733,31.99462,339.53,0.33,0.55,2021-07-31,0025,N,VIIRS,n,2,300.62,2.97,N,0
36.82949,31.62897,319.36,0.62,0.54,2021-07-31,0025,N,VIIRS,n,2,300.84,7.07,N,0
36.7407,31.98133,309.3,0.33,0.55,2021-07-31,0025,N,VIIRS,n,2,296.68,7.38,N,0
36.73667,31.99723,312.95,0.33,0.55,2021-07-31,0025,N,VIIRS,n,2,295.38,2.97,N,0
36.72525,32.04214,311.65,0.33,0.55,2021-07-31,0025,N,VIIRS,n,2,295.86,1.96,N,0
36.73628,31.97756,355.83,0.33,0.55,2021-07-31,0025,N,VIIRS,n,2,298.08,7.38,N,0
36.73548,31.98073,367,0.33,0.55,2021-07-31,0025,N,VIIRS,h,2,305.63,23.15,N,0
36.73458,31.98426,367,0.33,0.55,2021-07-31,0025,N,VIIRS,h,2,309.75,23.15,N,0
36.73379,31.98735,367,0.33,0.55,2021-07-31,0025,N,VIIRS,h,2,307.7,12,N,0
36.73311,31.99004,367,0.33,0.55,2021-07-31,0025,N,VIIRS,h,2,309.55,12,N,0
36.73243,31.99273,319.01,0.33,0.55,2021-07-31,0025,N,VIIRS,n,2,295.98,2.97,N,0
36.73057,31.97887,367,0.33,0.55,2021-07-31,0025,N,VIIRS,h,2,301.37,5.97,N,0
36.72972,31.98221,334.67,0.33,0.55,2021-07-31,0025,N,VIIRS,n,2,297.62,5.97,N,0
36.72889,31.98547,344.28,0.33,0.55,2021-07-31,0025,N,VIIRS,n,2,296.87,8.15,N,0
36.72815,31.9884,367,0.33,0.55,2021-07-31,0025,N,VIIRS,h,2,300.08,8.15,N,0
36.72822,31.96698,313.41,0.33,0.55,2021-07-31,0025,N,VIIRS,n,2,296.31,2.81,N,0
36.72744,31.97002,314.25,0.33,0.55,2021-07-31,0025,N,VIIRS,n,2,295.95,5.97,N,0
36.26449,33.70452,323.86,0.41,0.61,2021-07-31,0025,N,VIIRS,n,2,297.89,3.99,N,0
36.26667,33.69653,306.26,0.41,0.61,2021-07-31,0025,N,VIIRS,n,2,295.37,3.99,N,0
36.25889,33.70311,340.39,0.41,0.61,2021-07-31,0025,N,VIIRS,n,2,299.95,3.99,N,0
36.25743,33.70844,338.17,0.41,0.61,2021-07-31,0025,N,VIIRS,n,2,299.93,4.54,N,0
36.25617,33.71307,316.11,0.41,0.61,2021-07-31,0025,N,VIIRS,n,2,298.25,4.54,N,0
36.25075,33.71096,367,0.41,0.61,2021-07-31,0025,N,VIIRS,h,2,302.05,6.71,N,0
36.25873,33.68176,312.63,0.41,0.61,2021-07-31,0025,N,VIIRS,n,2,294.65,3.58,N,0
36.25312,33.70227,311.12,0.41,0.61,2021-07-31,0025,N,VIIRS,n,2,298.21,5.47,N,0
36.2519,33.70672,319.41,0.41,0.61,2021-07-31,0025,N,VIIRS,n,2,298.29,6.71,N,0
36.24958,33.71523,309.87,0.41,0.61,2021-07-31,0025,N,VIIRS,n,2,297.8,5.01,N,0
36.26704,33.70327,318.53,0.41,0.61,2021-07-31,0025,N,VIIRS,n,2,296.67,3.58,N,0
36.2599,33.70766,347.68,0.41,0.61,2021-07-31,0025,N,VIIRS,n,2,301.07,4.06,N,0
36.26163,33.70114,319.74,0.41,0.61,2021-07-31,0025,N,VIIRS,n,2,297.71,4.06,N,0
36.25317,33.71047,367,0.41,0.61,2021-07-31,0025,N,VIIRS,h,2,302.47,6.6,N,0
36.25202,33.7148,323.55,0.41,0.61,2021-07-31,0025,N,VIIRS,n,2,298.22,6.6,N,0
36.25568,33.70105,315.93,0.41,0.61,2021-07-31,0025,N,VIIRS,n,2,298.22,4.06,N,0
36.25437,33.70598,319.65,0.41,0.61,2021-07-31,0025,N,VIIRS,n,2,298.45,4.06,N,0
36.25514,33.68062,309.44,0.41,0.61,2021-07-31,0025,N,VIIRS,n,2,294.89,2.5,N,0
36.24998,33.70002,308.97,0.41,0.61,2021-07-31,0025,N,VIIRS,n,2,298.13,4.4,N,0
36.2477,33.70857,315.79,0.41,0.61,2021-07-31,0025,N,VIIRS,n,2,297.5,2.47,N,0
36.24659,33.71272,309.03,0.41,0.61,2021-07-31,0025,N,VIIRS,n,2,297.69,2.47,N,0
36.24634,33.64652,329.71,0.41,0.61,2021-07-31,0025,N,VIIRS,n,2,296.99,3.34,N,0
36.24168,33.64168,326.89,0.41,0.61,2021-07-31,0025,N,VIIRS,n,2,297.81,5.54,N,0
36.24307,33.63649,308.2,0.41,0.61,2021-07-31,0025,N,VIIRS,n,2,296.75,6.61,N,0
36.23846,33.63145,367,0.41,0.61,2021-07-31,0025,N,VIIRS,h,2,298.92,6.61,N,0
36.23698,33.63694,346.38,0.41,0.61,2021-07-31,0025,N,VIIRS,n,2,299.43,6.61,N,0
36.23304,33.6294,367,0.41,0.61,2021-07-31,0025,N,VIIRS,h,2,301.15,7.24,N,0
36.2316,33.63477,343.56,0.41,0.61,2021-07-31,0025,N,VIIRS,n,2,298.6,7.24,N,0
36.2276,33.62746,329.45,0.41,0.61,2021-07-31,0025,N,VIIRS,n,2,298.23,7.24,N,0
36.22623,33.63255,326.69,0.41,0.61,2021-07-31,0025,N,VIIRS,n,2,298.44,7.24,N,0
36.21239,33.30867,325.25,0.39,0.6,2021-07-31,0025,N,VIIRS,n,2,299.54,2.75,N,0
36.21354,33.30431,310.76,0.39,0.6,2021-07-31,0025,N,VIIRS,n,2,298.11,2.75,N,0
36.21119,33.31322,315.06,0.39,0.6,2021-07-31,0025,N,VIIRS,n,2,298.34,3.98,N,0
36.20866,33.30062,308.97,0.39,0.6,2021-07-31,0025,N,VIIRS,n,2,297.09,1.63,N,0
36.20726,33.30588,313.78,0.39,0.6,2021-07-31,0025,N,VIIRS,n,2,298.58,1.63,N,0
36.18512,33.32297,349.89,0.4,0.6,2021-07-31,0025,N,VIIRS,n,2,302.58,10.41,N,0
36.18396,33.32729,367,0.4,0.6,2021-07-31,0025,N,VIIRS,h,2,305.29,10.41,N,0
36.18226,33.33369,343.63,0.4,0.6,2021-07-31,0025,N,VIIRS,n,2,301.42,8.23,N,0
36.18618,33.31898,314.07,0.4,0.6,2021-07-31,0025,N,VIIRS,n,2,299.65,5.85,N,0
36.18083,33.31699,336.44,0.4,0.6,2021-07-31,0025,N,VIIRS,n,2,300.43,5.61,N,0
36.17981,33.32081,311.16,0.4,0.6,2021-07-31,0025,N,VIIRS,n,2,299.93,4.52,N,0
36.16165,33.23534,330.34,0.39,0.59,2021-07-31,0025,N,VIIRS,n,2,300.58,9.68,N,0
36.16078,33.23857,347.54,0.39,0.59,2021-07-31,0025,N,VIIRS,n,2,305.27,10.2,N,0
36.15556,33.23623,351.67,0.39,0.59,2021-07-31,0025,N,VIIRS,n,2,304.31,14.16,N,0
36.15474,33.23928,347.75,0.39,0.59,2021-07-31,0025,N,VIIRS,n,2,305.9,14.16,N,0
36.15641,33.23306,312.6,0.39,0.59,2021-07-31,0025,N,VIIRS,n,2,299.55,9.02,N,0
36.15392,33.24231,314.9,0.39,0.59,2021-07-31,0025,N,VIIRS,n,2,300.31,15.49,N,0
36.15047,33.23337,335.12,0.39,0.59,2021-07-31,0025,N,VIIRS,n,2,300.09,14.16,N,0
36.14962,33.23652,367,0.39,0.59,2021-07-31,0025,N,VIIRS,h,2,307.59,14.16,N,0
36.14872,33.23986,353.25,0.39,0.59,2021-07-31,0025,N,VIIRS,n,2,317.79,15.49,N,0
36.14774,33.24349,337.15,0.39,0.6,2021-07-31,0025,N,VIIRS,n,2,300.63,15.49,N,0
36.16112,33.23715,367,0.39,0.59,2021-07-31,0025,N,VIIRS,h,2,306.08,8.17,N,0
36.16029,33.24027,316.44,0.39,0.59,2021-07-31,0025,N,VIIRS,n,2,301.59,5.07,N,0
36.15589,33.23479,328.79,0.39,0.59,2021-07-31,0025,N,VIIRS,n,2,300.1,8.17,N,0
36.15507,33.23792,367,0.39,0.59,2021-07-31,0025,N,VIIRS,h,2,306.9,5.07,N,0
36.15427,33.24095,328.99,0.39,0.6,2021-07-31,0025,N,VIIRS,n,2,302.72,5.07,N,0
36.14997,33.23507,367,0.39,0.59,2021-07-31,0025,N,VIIRS,h,2,303.1,20.11,N,0
36.14911,33.23835,367,0.39,0.6,2021-07-31,0025,N,VIIRS,h,2,315.27,20.11,N,0
36.14819,33.24185,350.39,0.39,0.6,2021-07-31,0025,N,VIIRS,n,2,309.4,10.93,N,0
36.14714,33.24581,308.35,0.39,0.6,2021-07-31,0025,N,VIIRS,n,2,297.89,10.93,N,0
36.14383,33.23616,336.44,0.39,0.6,2021-07-31,0025,N,VIIRS,n,2,299.33,20.11,N,0
36.14269,33.24052,336.14,0.39,0.6,2021-07-31,0025,N,VIIRS,n,2,300.36,10.93,N,0
36.13817,33.23549,343.54,0.39,0.6,2021-07-31,0025,N,VIIRS,n,2,298.74,1.97,N,0
36.13301,33.2329,310.09,0.39,0.59,2021-07-31,0025,N,VIIRS,n,2,297.66,1.97,N,0
36.13166,33.23803,307.8,0.39,0.6,2021-07-31,0025,N,VIIRS,n,2,297.59,1.97,N,0
36.12809,33.22939,333.53,0.39,0.59,2021-07-31,0025,N,VIIRS,n,2,297.83,3.23,N,3
36.99846,28.75683,355.24,0.44,0.46,2021-07-31,0025,N,VIIRS,n,2,302.38,20.04,N,0
36.99603,28.74768,332.08,0.44,0.46,2021-07-31,0025,N,VIIRS,n,2,298.3,7.19,N,0
36.99418,28.75606,355.38,0.44,0.46,2021-07-31,0025,N,VIIRS,n,2,305.22,20.04,N,0
36.99326,28.76019,350.77,0.44,0.46,2021-07-31,0025,N,VIIRS,n,2,302.42,20.04,N,0
36.9923,28.76455,326.98,0.44,0.46,2021-07-31,0025,N,VIIRS,n,2,297.85,4.36,N,0
36.99509,28.75192,318.95,0.44,0.46,2021-07-31,0025,N,VIIRS,n,2,299.2,7.19,N,0
36.99088,28.75083,344.28,0.44,0.46,2021-07-31,0025,N,VIIRS,n,2,301.12,5.36,N,0
36.98909,28.7589,324.86,0.44,0.46,2021-07-31,0025,N,VIIRS,n,2,298.92,6.87,N,0
36.98808,28.76352,354.44,0.44,0.46,2021-07-31,0025,N,VIIRS,n,2,306.83,14.19,N,0
36.99178,28.74681,313,0.44,0.46,2021-07-31,0025,N,VIIRS,n,2,298.87,5.36,N,0
36.98486,28.75795,321.24,0.44,0.46,2021-07-31,0025,N,VIIRS,n,2,298.64,6.87,N,0
36.9838,28.76274,349.3,0.44,0.46,2021-07-31,0025,N,VIIRS,n,2,302.26,14.19,N,0
36.98772,28.72493,337.16,0.43,0.46,2021-07-31,0025,N,VIIRS,n,2,301.6,5.54,N,0
36.98153,28.75288,341.77,0.44,0.46,2021-07-31,0025,N,VIIRS,n,2,300.95,7.71,N,0
36.84464,28.23022,316.41,0.41,0.45,2021-07-31,0025,N,VIIRS,n,2,301.21,3.6,N,0
36.84138,28.20541,324.31,0.41,0.45,2021-07-31,0025,N,VIIRS,n,2,297.91,4.21,N,0
36.84039,28.20994,340.28,0.41,0.45,2021-07-31,0025,N,VIIRS,n,2,300.94,4.21,N,0
36.83943,28.21435,308.96,0.41,0.45,2021-07-31,0025,N,VIIRS,n,2,297.73,4.42,N,0
36.83731,28.20422,322.93,0.41,0.45,2021-07-31,0025,N,VIIRS,n,2,297.55,3.37,N,0
36.83634,28.20863,312.69,0.41,0.45,2021-07-31,0025,N,VIIRS,n,2,299.33,3.37,N,0
36.83332,28.20262,341.15,0.41,0.45,2021-07-31,0025,N,VIIRS,n,2,303.64,3.37,N,0
36.83426,28.19832,312.01,0.41,0.45,2021-07-31,0025,N,VIIRS,n,2,296.32,2.86,N,0
36.83023,28.19692,311.18,0.41,0.45,2021-07-31,0025,N,VIIRS,n,2,298.71,2.48,N,0
36.81708,28.18588,306.1,0.41,0.45,2021-07-31,0025,N,VIIRS,n,2,295.08,1.12,N,0
36.81404,28.17983,315.31,0.41,0.45,2021-07-31,0025,N,VIIRS,n,2,296.28,1.12,N,0
36.81108,28.17346,316.64,0.41,0.45,2021-07-31,0025,N,VIIRS,n,2,298.26,3.68,N,0
36.81005,28.17824,310.69,0.41,0.45,2021-07-31,0025,N,VIIRS,n,2,297.28,2.9,N,0
36.80714,28.17161,339.4,0.41,0.45,2021-07-31,0025,N,VIIRS,n,2,301.94,3.68,N,0
36.79344,28.23533,328.23,0.42,0.45,2021-07-31,0025,N,VIIRS,n,2,301.81,4.4,N,0
36.79253,28.23957,341.27,0.42,0.45,2021-07-31,0025,N,VIIRS,n,2,302.79,7.78,N,0
36.79152,28.24426,340.33,0.42,0.45,2021-07-31,0025,N,VIIRS,n,2,303.41,7.78,N,0
36.80315,28.17005,355.84,0.41,0.45,2021-07-31,0025,N,VIIRS,n,2,308.48,11.62,N,0
36.80215,28.17471,312.08,0.41,0.45,2021-07-31,0025,N,VIIRS,n,2,298.58,5.68,N,0
36.78867,28.23726,314.55,0.42,0.45,2021-07-31,0025,N,VIIRS,n,2,303.37,3.04,N,0
36.78764,28.24203,315.35,0.42,0.45,2021-07-31,0025,N,VIIRS,n,2,303.51,3.04,N,0
36.79911,28.16871,328.11,0.41,0.45,2021-07-31,0025,N,VIIRS,n,2,299.65,11.62,N,0
36.79508,28.16732,334.55,0.41,0.45,2021-07-31,0025,N,VIIRS,n,2,307.58,53.02,N,0
36.79418,28.17148,312.56,0.41,0.45,2021-07-31,0025,N,VIIRS,n,2,299.91,3.5,N,0
36.5831,29.13076,318.96,0.47,0.47,2021-07-31,0025,N,VIIRS,n,2,305.58,4.83,N,0
36.57882,29.12937,340.55,0.47,0.47,2021-07-31,0025,N,VIIRS,n,2,304.57,4.83,N,0
36.79027,28.16954,312.06,0.41,0.45,2021-07-31,0025,N,VIIRS,n,2,301.1,3.5,N,0
36.78633,28.16772,321.54,0.41,0.45,2021-07-31,0025,N,VIIRS,n,2,301.4,5.78,N,0
36.78239,28.16589,339.29,0.41,0.45,2021-07-31,0025,N,VIIRS,n,2,301.6,5.78,N,0
36.78154,28.16982,347.15,0.41,0.45,2021-07-31,0025,N,VIIRS,n,2,305.31,5.78,N,0
36.77053,28.22064,323.27,0.41,0.45,2021-07-31,0025,N,VIIRS,n,2,300.34,3.54,N,0
36.76955,28.22519,335.9,0.42,0.45,2021-07-31,0025,N,VIIRS,n,2,301.25,3.54,N,0
36.76847,28.23019,339.6,0.42,0.45,2021-07-31,0025,N,VIIRS,n,2,303.21,5.93,N,0
36.7673,28.2356,316.91,0.42,0.45,2021-07-31,0025,N,VIIRS,n,2,301.2,5.93,N,0
36.77844,28.16416,324.3,0.41,0.45,2021-07-31,0025,N,VIIRS,n,2,301.45,3.95,N,0
36.76456,28.22814,336.31,0.42,0.45,2021-07-31,0025,N,VIIRS,n,2,300.42,4.34,N,0
36.76346,28.23321,314.68,0.42,0.45,2021-07-31,0025,N,VIIRS,n,2,300.28,4.34,N,0
36.77443,28.16267,329.89,0.41,0.45,2021-07-31,0025,N,VIIRS,n,2,302.03,3.95,N,0
36.77119,28.15765,326.38,0.41,0.45,2021-07-31,0025,N,VIIRS,n,2,302.05,3.87,N,0
36.75571,28.22886,335.83,0.42,0.45,2021-07-31,0025,N,VIIRS,n,2,302.29,4.24,N,0
36.76702,28.1569,327.4,0.41,0.45,2021-07-31,0025,N,VIIRS,n,2,300.3,3.87,N,0
36.75072,28.2318,329.83,0.42,0.45,2021-07-31,0025,N,VIIRS,n,2,301.1,4.6,N,0
36.76617,28.16078,311.64,0.41,0.45,2021-07-31,0025,N,VIIRS,n,2,299.76,3.51,N,0
36.75174,28.22711,311.67,0.42,0.45,2021-07-31,0025,N,VIIRS,n,2,300.39,4.24,N,0
36.76029,28.16791,315.58,0.41,0.45,2021-07-31,0025,N,VIIRS,n,2,298.72,2.85,N,0
36.75283,28.16236,326.02,0.41,0.45,2021-07-31,0025,N,VIIRS,n,2,301.65,6.92,N,0
36.74795,28.16488,345.31,0.41,0.45,2021-07-31,0025,N,VIIRS,n,2,303.98,8.23,N,0
36.74472,28.15979,324.45,0.41,0.45,2021-07-31,0025,N,VIIRS,n,2,302,7.61,N,0
36.73211,28.21743,314.66,0.42,0.45,2021-07-31,0025,N,VIIRS,n,2,301.54,2.81,N,0
36.74162,28.15413,353.13,0.41,0.45,2021-07-31,0025,N,VIIRS,n,2,304.84,7.61,N,0
36.74073,28.15823,341.73,0.41,0.45,2021-07-31,0025,N,VIIRS,n,2,303.96,7.61,N,0
36.73984,28.16228,337.04,0.41,0.45,2021-07-31,0025,N,VIIRS,n,2,301.59,11.6,N,0
36.72905,28.21156,327.39,0.42,0.45,2021-07-31,0025,N,VIIRS,n,2,301.85,4.4,N,0
36.72694,28.22119,311.42,0.42,0.45,2021-07-31,0025,N,VIIRS,n,2,299.66,2.81,N,0
36.73758,28.15281,324.29,0.41,0.45,2021-07-31,0025,N,VIIRS,n,2,303.12,3.01,N,0
36.72488,28.21074,333.99,0.42,0.45,2021-07-31,0025,N,VIIRS,n,2,302.46,5.43,N,0
36.73346,28.15183,320.98,0.41,0.45,2021-07-31,0025,N,VIIRS,n,2,300.15,3.01,N,0
36.71916,28.19718,327,0.41,0.45,2021-07-31,0025,N,VIIRS,n,2,300.79,8.29,N,0
36.7179,28.20291,344.88,0.41,0.45,2021-07-31,0025,N,VIIRS,n,2,305.88,9.8,N,0
36.72843,28.15496,319.66,0.41,0.45,2021-07-31,0025,N,VIIRS,n,2,301.75,2.17,N,0
36.72537,28.14913,321.18,0.41,0.45,2021-07-31,0025,N,VIIRS,n,2,299.24,2.17,N,0
36.72442,28.15347,313.72,0.41,0.45,2021-07-31,0025,N,VIIRS,n,2,299.79,2.17,N,0
36.72292,28.15102,319.47,0.41,0.45,2021-07-31,0025,N,VIIRS,n,2,299.05,1.72,N,0
36.72206,32.04609,338.91,0.36,0.57,2021-07-31,1005,N,VIIRS,n,2,306.86,7.89,D,0
36.72139,32.04348,345.28,0.36,0.57,2021-07-31,1005,N,VIIRS,n,2,307.42,7.89,D,0
36.72068,32.04075,349.72,0.36,0.57,2021-07-31,1005,N,VIIRS,n,2,308.17,6.03,D,0
36.71991,32.03782,341.02,0.36,0.57,2021-07-31,1005,N,VIIRS,n,2,302.95,6.03,D,0
36.71907,32.03457,342.26,0.36,0.57,2021-07-31,1005,N,VIIRS,n,2,300.89,4.82,D,0
36.72342,32.05131,367,0.36,0.57,2021-07-31,1005,N,VIIRS,l,2,335.64,86.85,D,0
36.73093,32.05868,331.38,0.36,0.57,2021-07-31,1005,N,VIIRS,l,2,303.24,10.95,D,0
36.72982,32.05437,346.81,0.36,0.57,2021-07-31,1005,N,VIIRS,n,2,305.53,68.99,D,0
36.74357,32.08587,341.14,0.36,0.57,2021-07-31,1005,N,VIIRS,n,2,303.3,5.85,D,0
36.74268,32.08241,338.54,0.36,0.57,2021-07-31,1005,N,VIIRS,n,2,302.65,3.53,D,0
36.75456,32.08504,345.77,0.36,0.57,2021-07-31,1005,N,VIIRS,n,2,306.6,7.39,D,0
36.75353,32.08104,355.7,0.36,0.57,2021-07-31,1005,N,VIIRS,n,2,307.67,8.48,D,0
36.71989,31.95074,352.33,0.36,0.58,2021-07-31,1005,N,VIIRS,n,2,307.23,9.57,D,0
36.71885,31.94674,350.24,0.36,0.58,2021-07-31,1005,N,VIIRS,n,2,308.61,10.2,D,0
36.72594,31.95231,367,0.36,0.58,2021-07-31,1005,N,VIIRS,h,2,313.24,9.57,D,0
36.73109,31.97226,338.54,0.36,0.57,2021-07-31,1005,N,VIIRS,n,2,304.14,4.73,D,0
36.7248,31.94792,342.08,0.36,0.58,2021-07-31,1005,N,VIIRS,n,2,307.34,9.57,D,0
36.76299,32.07421,337.01,0.36,0.57,2021-07-31,1005,N,VIIRS,n,2,309.29,8.91,D,0
36.7603,32.06376,336.29,0.36,0.57,2021-07-31,1005,N,VIIRS,n,2,308.07,10.09,D,0
36.75513,32.04366,344.9,0.36,0.57,2021-07-31,1005,N,VIIRS,n,2,310.65,5.55,D,0
36.75386,32.03875,340.13,0.36,0.57,2021-07-31,1005,N,VIIRS,n,2,309.3,6.5,D,0
36.73992,31.98463,338.09,0.36,0.57,2021-07-31,1005,N,VIIRS,n,2,304.38,5.48,D,0
36.73705,31.97351,335.58,0.36,0.57,2021-07-31,1005,N,VIIRS,l,2,305.79,4.79,D,0
36.73075,31.94911,345.84,0.36,0.58,2021-07-31,1005,N,VIIRS,n,2,306.82,11.71,D,0
36.724,31.92293,338.53,0.36,0.58,2021-07-31,1005,N,VIIRS,l,2,309.92,11.35,D,0
36.76695,32.06784,367,0.36,0.57,2021-07-31,1005,N,VIIRS,h,2,311.22,39.63,D,0
36.76494,32.06001,367,0.36,0.57,2021-07-31,1005,N,VIIRS,h,2,321.1,10.09,D,0
36.76386,32.05579,354.49,0.36,0.57,2021-07-31,1005,N,VIIRS,n,2,314.32,10.09,D,0
36.76279,32.05163,353.8,0.36,0.57,2021-07-31,1005,N,VIIRS,n,2,313.61,6.95,D,0
36.76181,32.04782,344.35,0.36,0.57,2021-07-31,1005,N,VIIRS,n,2,311.86,6.95,D,0
36.76081,32.04393,347.1,0.36,0.57,2021-07-31,1005,N,VIIRS,n,2,312.87,5.55,D,0
36.75976,32.03983,346.99,0.36,0.57,2021-07-31,1005,N,VIIRS,n,2,309.81,5.55,D,0
36.73225,31.93302,337.34,0.36,0.58,2021-07-31,1005,N,VIIRS,l,2,311.76,6.19,D,0
36.73123,31.92906,339.54,0.36,0.58,2021-07-31,1005,N,VIIRS,n,2,312.15,6.19,D,0
36.76598,32.06405,367,0.36,0.57,2021-07-31,1005,N,VIIRS,l,2,331.21,39.63,D,0
36.77126,32.06277,367,0.36,0.57,2021-07-31,1005,N,VIIRS,h,2,311.55,24.38,D,0
36.76902,32.05407,367,0.36,0.57,2021-07-31,1005,N,VIIRS,h,2,315.95,22.08,D,0
36.73573,31.9246,367,0.36,0.58,2021-07-31,1005,N,VIIRS,h,2,318.9,19.19,D,0
36.77019,32.0586,357.02,0.36,0.57,2021-07-31,1005,N,VIIRS,n,2,323.4,22.08,D,0
36.76789,32.04963,349.17,0.36,0.57,2021-07-31,1005,N,VIIRS,n,2,308.68,12.18,D,0
36.7659,32.04187,339.07,0.36,0.57,2021-07-31,1005,N,VIIRS,n,2,307.1,5.36,D,0
36.73676,31.92861,349.42,0.36,0.58,2021-07-31,1005,N,VIIRS,n,2,313.98,17.94,D,0
36.73,31.90237,340.34,0.36,0.58,2021-07-31,1005,N,VIIRS,n,2,307.02,8.8,D,0
36.76065,31.99955,367,0.36,0.57,2021-07-31,1005,N,VIIRS,h,2,313.41,10.89,D,0
36.7648,31.9938,367,0.36,0.57,2021-07-31,1005,N,VIIRS,h,2,313.98,24.54,D,0
36.76375,31.98967,367,0.36,0.57,2021-07-31,1005,N,VIIRS,h,2,324.02,42.24,D,0
36.76278,31.98589,367,0.36,0.57,2021-07-31,1005,N,VIIRS,h,2,315.62,42.24,D,0
36.76089,31.97852,347.57,0.36,0.57,2021-07-31,1005,N,VIIRS,n,2,310.17,47.45,D,0
36.76004,31.97522,340.63,0.36,0.57,2021-07-31,1005,N,VIIRS,n,2,309.3,8.19,D,0
36.74285,31.90834,337.87,0.36,0.58,2021-07-31,1005,N,VIIRS,n,2,305.94,6.72,D,0
